Liste_Fiyati_Numeric_Normalized,Sayfa_Sayisi_Numeric_Normalized,Favorilere Ekleyen Kişi Sayısı_Normalized,Okuyacağım olarak işaretlenmiş sayısı_Normalized,Okuyorum olarak işaretlenmiş sayısı_Normalized,Okudum olarak işaretlenmiş sayısı_Normalized,Toplam Yorum Sayısı_Normalized,Puan_Degeri_Normalized,Oy_Sayisi_Normalized,Toplam Satılma Sayısı_Normalized,Dil_Encoded,Cilt Tipi_Encoded,Kağıt Cinsi_Encoded,Ana_Kategori_Bilim & Mühendislik,Ana_Kategori_Diger,Ana_Kategori_Diğer,Ana_Kategori_Edebiyat,Ana_Kategori_Felsefe-Düşünce,Ana_Kategori_Kişisel Gelişim,Ana_Kategori_Siyaset,Ana_Kategori_Sosyoloji,Ana_Kategori_Tarih,Ana_Kategori_Çocuk Kitapları,Ana_Kategori_İslam,Toplam Satılma Sayısı
0.4079320113314447,0.3469387755102041,0.1070811744386874,0.0109090909090909,0.0,0.0,0.0,1.0,0.0004954855758643,0.3052959501557633,0,1,3,0,0,0,0,0,0,0,0,1,0,0,148.0
0.4509915014164305,0.1768707482993197,1.0,0.1018181818181818,0.003875968992248,0.0461699895068205,0.0631578947368421,0.75,0.0067165822506055,1.0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,482.5
0.4963172804532577,0.5306122448979591,0.6424870466321243,0.0527272727272727,0.0,0.0482686253934942,0.0236842105263157,1.0,0.002972913455186,0.494288681204569,0,1,3,0,0,0,1,0,0,0,0,0,0,0,239.0
0.3830028328611897,0.3299319727891156,0.1796200345423143,0.0,0.0,0.0083945435466946,0.0078947368421052,1.0,0.000880863245981,0.1453790238836967,0,1,3,0,0,0,0,0,0,0,0,1,0,0,71.0
0.3637393767705382,0.3486394557823129,0.1139896373056994,0.0018181818181818,0.0,0.0041972717733473,0.0026315789473684,1.0,0.0002202158114952,0.1079958463136033,0,1,3,0,0,0,1,0,0,0,0,0,0,0,53.0
0.1586402266288951,0.0816326530612245,0.1519861830742659,0.0145454545454545,0.005813953488372,0.0094438614900314,0.0078947368421052,0.75,0.0019819423034573,0.4132917964693666,0,1,3,0,0,0,0,0,0,0,0,0,1,0,200.0
0.5643059490084985,0.5034013605442176,1.0,0.0709090909090909,0.005813953488372,0.2014690451206715,0.0999999999999999,0.75,0.0157454305219114,1.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,482.5
0.3852691218130311,0.3129251700680272,0.1174438687392055,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.083073727933541,0,1,3,0,0,0,0,0,0,1,0,0,0,0,41.0
0.6118980169971671,0.5850340136054422,0.5043177892918825,0.0181818181818181,0.003875968992248,0.0272822665267576,0.0263157894736842,1.0,0.002092050209205,0.5067497403946002,0,1,3,0,0,0,1,0,0,0,0,0,0,0,245.0
0.6821529745042493,0.1462585034013605,0.0241796200345423,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0269989615784008,0,1,3,0,1,0,0,0,0,0,0,0,0,0,14.0
0.838526912181303,0.7517006802721088,0.0690846286701209,0.0018181818181818,0.003875968992248,0.0,0.0,1.0,0.0,0.0602284527518172,0,1,3,0,0,0,0,0,1,0,0,0,0,0,30.0
0.5643059490084985,0.7891156462585033,0.7046632124352331,0.029090909090909,0.001937984496124,0.049317943336831,0.0131578947368421,0.75,0.0046245320414005,0.7497403946002076,0,1,3,0,0,0,1,0,0,0,0,0,0,0,362.0
0.2628895184135977,0.2312925170068027,0.0310880829015544,0.0018181818181818,0.0,0.0020986358866736,0.0052631578947368,1.0,0.0002202158114952,0.411214953271028,0,1,3,0,0,0,1,0,0,0,0,0,0,0,199.0
0.4305949008498583,0.3163265306122449,0.1968911917098445,0.0072727272727272,0.0,0.0020986358866736,0.0026315789473684,1.0,0.0002202158114952,0.0415368639667705,0,1,3,0,0,1,0,0,0,0,0,0,0,0,21.0
0.3614730878186968,0.1870748299319728,0.1036269430051813,0.0072727272727272,0.001937984496124,0.0020986358866736,0.0052631578947368,1.0,0.0003303237172428,0.1910695742471443,0,1,3,0,1,0,0,0,0,0,0,0,0,0,93.0
0.5665722379603398,0.4625850340136054,0.1036269430051813,0.0036363636363636,0.0,0.0041972717733473,0.0026315789473684,1.0,0.0002202158114952,0.6542056074766355,0,1,3,0,0,0,1,0,0,0,0,0,0,0,316.0
0.4305949008498583,0.2653061224489796,0.2176165803108808,0.009090909090909,0.0,0.0041972717733473,0.0026315789473684,0.75,0.0003303237172428,0.1952232606438213,0,1,3,0,0,0,0,1,0,0,0,0,0,0,95.0
0.4079320113314447,0.3265306122448979,0.0276338514680483,0.0,0.0,0.0,0.0,1.0,0.0004954855758643,0.0083073727933541,0,1,3,0,0,0,1,0,0,0,0,0,0,0,5.0
0.4509915014164305,0.3129251700680272,1.0,0.0963636363636363,0.0096899224806201,0.0514165792235047,0.0710526315789473,0.5,0.0058357190046245,1.0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,482.5
0.5665722379603398,0.4217687074829931,0.2521588946459412,0.0018181818181818,0.0,0.0,0.0026315789473684,1.0,0.0,0.2014537902388369,0,1,3,0,0,0,0,0,0,1,0,0,0,0,98.0
